vsweep  v1  v2  v3  v4  v5    
 2.48000000e-02  1.69433401e-03  1.46936344e-05  2.83326386e-07  2.55815970e-07  2.55742817e-07 
 2.49000000e-02  1.69737642e-03  1.47338921e-05  2.83329141e-07  2.55820847e-07  2.55845332e-07 
 2.50000000e-02  1.70042315e-03  1.47741194e-05  2.83407352e-07  2.55714953e-07  2.55843974e-07 
 2.51000000e-02  1.70347499e-03  1.48144560e-05  2.83125837e-07  2.55981746e-07  2.55988940e-07 
 2.52000000e-02  1.70653159e-03  1.48550860e-05  2.83551011e-07  2.56019318e-07  2.55813385e-07 
 2.53000000e-02  1.70959286e-03  1.48953631e-05  2.83711096e-07  2.55888095e-07  2.55694207e-07 
 2.54000000e-02  1.71265928e-03  1.49361730e-05  2.83760067e-07  2.55979013e-07  2.56213651e-07 
 2.55000000e-02  1.71572983e-03  1.49770745e-05  2.83656300e-07  2.55663503e-07  2.56025731e-07 
 2.56000000e-02  1.71880586e-03  1.50178869e-05  2.83886103e-07  2.55833597e-07  2.55790232e-07 
 2.57000000e-02  1.72188660e-03  1.50590177e-05  2.83812452e-07  2.55971110e-07  2.55859614e-07 
 2.58000000e-02  1.72497204e-03  1.51004223e-05  2.83544929e-07  2.55865605e-07  2.55905746e-07 
 2.59000000e-02  1.72806243e-03  1.51415989e-05  2.84040859e-07  2.55819752e-07  2.55798515e-07 
 2.60000000e-02  1.73115767e-03  1.51829286e-05  2.84304667e-07  2.55846893e-07  2.55561465e-07 
 2.61000000e-02  1.73425769e-03  1.52248092e-05  2.84339002e-07  2.56042690e-07  2.55973614e-07 
 2.62000000e-02  1.73736253e-03  1.52662770e-05  2.84311811e-07  2.55945681e-07  2.55884780e-07 
 2.63000000e-02  1.74047228e-03  1.53080131e-05  2.84666209e-07  2.56001771e-07  2.55510838e-07 
 2.64000000e-02  1.74358694e-03  1.53495672e-05  2.84292321e-07  2.55861187e-07  2.55949723e-07 
 2.65000000e-02  1.74670630e-03  1.53916679e-05  2.84395275e-07  2.55941593e-07  2.55861669e-07 
 2.66000000e-02  1.74983082e-03  1.54336966e-05  2.84694978e-07  2.55894379e-07  2.55991507e-07 
 2.67000000e-02  1.75295976e-03  1.54764916e-05  2.84529558e-07  2.55492136e-07  2.55861101e-07 
 2.68000000e-02  1.75609421e-03  1.55184931e-05  2.84646368e-07  2.55928934e-07  2.56175498e-07 
 2.69000000e-02  1.75923338e-03  1.55610819e-05  2.84788627e-07  2.55930847e-07  2.55883983e-07 
 2.70000000e-02  1.76237721e-03  1.56040034e-05  2.84898613e-07  2.55845363e-07  2.55866295e-07 
 2.71000000e-02  1.76552605e-03  1.56466533e-05  2.84942571e-07  2.56169632e-07  2.55844286e-07 
 2.72000000e-02  1.76867994e-03  1.56894841e-05  2.85276422e-07  2.55638540e-07  2.55742494e-07 
 2.73000000e-02  1.77183879e-03  1.57324297e-05  2.85568899e-07  2.55860023e-07  2.55825387e-07 
 2.74000000e-02  1.77500219e-03  1.57756678e-05  2.85103365e-07  2.55956683e-07  2.55985338e-07 
 2.75000000e-02  1.77817094e-03  1.58183742e-05  2.85503719e-07  2.55948758e-07  2.55896271e-07 
 2.76000000e-02  1.78134444e-03  1.58617467e-05  2.85644581e-07  2.55935387e-07  2.55989951e-07 
 2.77000000e-02  1.78452301e-03  1.59051447e-05  2.85588239e-07  2.55827269e-07  2.55880807e-07 
 2.78000000e-02  1.78770678e-03  1.59488986e-05  2.85903143e-07  2.55881320e-07  2.55689143e-07 
 2.79000000e-02  1.79089520e-03  1.59927781e-05  2.85584028e-07  2.56065383e-07  2.55823389e-07 
 2.80000000e-02  1.79408851e-03  1.60368554e-05  2.86097172e-07  2.56047889e-07  2.55687314e-07 
 2.81000000e-02  1.79728750e-03  1.60808074e-05  2.86097484e-07  2.56068555e-07  2.55855521e-07 
 2.82000000e-02  1.80049080e-03  1.61247192e-05  2.86104828e-07  2.55846245e-07  2.55519480e-07 
 2.83000000e-02  1.80369901e-03  1.61692860e-05  2.86292448e-07  2.55851852e-07  2.55931218e-07 
 2.84000000e-02  1.80691251e-03  1.62135126e-05  2.86185353e-07  2.55617886e-07  2.56113817e-07 
 2.85000000e-02  1.81013085e-03  1.62578518e-05  2.86558953e-07  2.56055788e-07  2.55866676e-07 
 2.86000000e-02  1.81335451e-03  1.63025848e-05  2.86305115e-07  2.55872620e-07  2.55762304e-07 
 2.87000000e-02  1.81658269e-03  1.63473058e-05  2.86499733e-07  2.55739948e-07  2.55916830e-07 
 2.88000000e-02  1.81981636e-03  1.63920742e-05  2.86840923e-07  2.55795028e-07  2.55912366e-07 
 2.89000000e-02  1.82305520e-03  1.64373177e-05  2.86782114e-07  2.55858060e-07  2.55793306e-07 
 2.90000000e-02  1.82629896e-03  1.64822992e-05  2.86974891e-07  2.55819472e-07  2.55713023e-07 
 2.91000000e-02  1.82954718e-03  1.65276892e-05  2.86963476e-07  2.55810882e-07  2.56111671e-07 
 2.92000000e-02  1.83280092e-03  1.65730523e-05  2.87093197e-07  2.55602298e-07  2.55506007e-07 
 2.93000000e-02  1.83605966e-03  1.66185020e-05  2.86902009e-07  2.55618518e-07  2.56042832e-07 
 2.94000000e-02  1.83932376e-03  1.66644180e-05  2.87043292e-07  2.55811663e-07  2.55912574e-07 
 2.95000000e-02  1.84259291e-03  1.67099518e-05  2.87660362e-07  2.55973291e-07  2.55740391e-07 
 2.96000000e-02  1.84586658e-03  1.67556760e-05  2.87294740e-07  2.56234499e-07  2.56059540e-07 
 2.97000000e-02  1.84914581e-03  1.68017467e-05  2.87246015e-07  2.55867353e-07  2.55853996e-07 
 2.98000000e-02  1.85243036e-03  1.68479297e-05  2.87808800e-07  2.55926744e-07  2.55808031e-07 
 2.99000000e-02  1.85571938e-03  1.68943521e-05  2.87473168e-07  2.55819864e-07  2.56263205e-07 
 3.00000000e-02  1.85901402e-03  1.69407099e-05  2.87844197e-07  2.55937896e-07  2.55952644e-07 
 3.01000000e-02  1.86231342e-03  1.69870938e-05  2.87808211e-07  2.55991959e-07  2.55669393e-07 
 3.02000000e-02  1.86561817e-03  1.70340584e-05  2.87996288e-07  2.56001639e-07  2.55993118e-07 
 3.03000000e-02  1.86892808e-03  1.70808676e-05  2.87770610e-07  2.56076240e-07  2.56049134e-07 
 3.04000000e-02  1.87224340e-03  1.71276665e-05  2.88195642e-07  2.56029315e-07  2.55920356e-07 
 3.05000000e-02  1.87556302e-03  1.71747721e-05  2.88236927e-07  2.55821233e-07  2.55985033e-07 
 3.06000000e-02  1.87888836e-03  1.72219604e-05  2.88532873e-07  2.55908653e-07  2.56074148e-07 
 3.07000000e-02  1.88221918e-03  1.72696662e-05  2.88914009e-07  2.55636529e-07  2.55933370e-07 
 3.08000000e-02  1.88555454e-03  1.73172720e-05  2.88613298e-07  2.55974424e-07  2.55692072e-07 
 3.09000000e-02  1.88889565e-03  1.73644615e-05  2.88786677e-07  2.55971480e-07  2.55685574e-07 
 3.10000000e-02  1.89224124e-03  1.74125720e-05  2.88838310e-07  2.55807064e-07  2.55884743e-07 
 3.11000000e-02  1.89559247e-03  1.74606064e-05  2.89122332e-07  2.56241710e-07  2.55901713e-07 
 3.12000000e-02  1.89894853e-03  1.75083691e-05  2.88722431e-07  2.55889453e-07  2.55896739e-07 
 3.13000000e-02  1.90231046e-03  1.75564383e-05  2.89153064e-07  2.55992389e-07  2.55655894e-07 
 3.14000000e-02  1.90567725e-03  1.76047790e-05  2.89410898e-07  2.55941726e-07  2.56041990e-07 
 3.15000000e-02  1.90904939e-03  1.76532404e-05  2.89385808e-07  2.56076951e-07  2.55863065e-07 
 3.16000000e-02  1.91242662e-03  1.77017585e-05  2.89270070e-07  2.55998821e-07  2.55919581e-07 
 3.17000000e-02  1.91580906e-03  1.77506416e-05  2.89467262e-07  2.56004107e-07  2.55672694e-07 
 3.18000000e-02  1.91919684e-03  1.77997246e-05  2.89791082e-07  2.55763137e-07  2.55948239e-07 
 3.19000000e-02  1.92258984e-03  1.78484347e-05  2.89749501e-07  2.56152682e-07  2.55732617e-07 
 3.20000000e-02  1.92598786e-03  1.78977159e-05  2.89897617e-07  2.55626361e-07  2.55721010e-07 
 3.21000000e-02  1.92939143e-03  1.79467854e-05  2.89686603e-07  2.55870240e-07  2.56103955e-07 
 3.22000000e-02  1.93279983e-03  1.79961609e-05  2.90132053e-07  2.55762333e-07  2.55893970e-07 
 3.23000000e-02  1.93621437e-03  1.80457689e-05  2.89936870e-07  2.55989317e-07  2.55934873e-07 
 3.24000000e-02  1.93963319e-03  1.80956196e-05  2.90110273e-07  2.55942464e-07  2.55973322e-07 
 3.25000000e-02  1.94305781e-03  1.81453142e-05  2.90163761e-07  2.56121026e-07  2.56111416e-07 
 3.26000000e-02  1.94648821e-03  1.81954228e-05  2.90588225e-07  2.55963238e-07  2.55923278e-07 
 3.27000000e-02  1.94992304e-03  1.82452441e-05  2.90549143e-07  2.55765821e-07  2.55863341e-07 
 3.28000000e-02  1.95336328e-03  1.82956772e-05  2.90536579e-07  2.56043982e-07  2.55781240e-07 
 3.29000000e-02  1.95680936e-03  1.83463066e-05  2.90820857e-07  2.55848251e-07  2.55848507e-07 
 3.30000000e-02  1.96026040e-03  1.83967102e-05  2.90670952e-07  2.55917480e-07  2.55973523e-07 
 3.31000000e-02  1.96371662e-03  1.84475718e-05  2.90915487e-07  2.56007247e-07  2.55687675e-07 
 3.32000000e-02  1.96717845e-03  1.84981707e-05  2.91089327e-07  2.55885782e-07  2.55787161e-07 
 3.33000000e-02  1.97064548e-03  1.85492500e-05  2.91375881e-07  2.56060751e-07  2.55793306e-07 
 3.34000000e-02  1.97411794e-03  1.86003854e-05  2.91383134e-07  2.55826716e-07  2.55646851e-07 
 3.35000000e-02  1.97759584e-03  1.86516218e-05  2.91642496e-07  2.55788777e-07  2.56160715e-07 
 3.36000000e-02  1.98107925e-03  1.87031570e-05  2.91711767e-07  2.56096197e-07  2.55913855e-07 
 3.37000000e-02  1.98456755e-03  1.87547240e-05  2.91784895e-07  2.55929702e-07  2.55851172e-07 
 3.38000000e-02  1.98806191e-03  1.88062220e-05  2.91848235e-07  2.55694142e-07  2.56119969e-07 
 3.39000000e-02  1.99156101e-03  1.88582040e-05  2.91715332e-07  2.56077188e-07  2.55973870e-07 
 3.40000000e-02  1.99506589e-03  1.89099381e-05  2.91756883e-07  2.56065181e-07  2.55878682e-07 
 3.41000000e-02  1.99857592e-03  1.89621835e-05  2.92119702e-07  2.55707043e-07  2.55849505e-07 
 3.42000000e-02  2.00209146e-03  1.90146708e-05  2.92140973e-07  2.55810913e-07  2.55885883e-07 
 3.43000000e-02  2.00561272e-03  1.90669098e-05  2.92079275e-07  2.55874615e-07  2.55953311e-07 
 3.44000000e-02  2.00913867e-03  1.91193182e-05  2.92292311e-07  2.55901223e-07  2.55514674e-07 
 3.45000000e-02  2.01267104e-03  1.91719331e-05  2.92627595e-07  2.55753114e-07  2.55618638e-07 
 3.46000000e-02  2.01620787e-03  1.92248619e-05  2.92801353e-07  2.55764905e-07  2.55878661e-07 
 3.47000000e-02  2.01975118e-03  1.92778153e-05  2.92597590e-07  2.55818792e-07  2.55830928e-07 
 3.48000000e-02  2.02329906e-03  1.93311885e-05  2.92877985e-07  2.55971742e-07  2.55832238e-07 
 3.49000000e-02  2.02685256e-03  1.93845466e-05  2.93281481e-07  2.56059598e-07  2.55623363e-07 
 3.50000000e-02  2.03041172e-03  1.94382993e-05  2.92801845e-07  2.56171779e-07  2.56008864e-07 
 3.51000000e-02  2.03397634e-03  1.94914772e-05  2.93310589e-07  2.56021067e-07  2.55979048e-07 
 3.52000000e-02  2.03754634e-03  1.95453287e-05  2.93338000e-07  2.55964425e-07  2.55719958e-07 
 3.53000000e-02  2.04112200e-03  1.95994917e-05  2.93451999e-07  2.56216453e-07  2.55879971e-07 
 3.54000000e-02  2.04470351e-03  1.96532878e-05  2.93561114e-07  2.55997719e-07  2.55823375e-07 
 3.55000000e-02  2.04828974e-03  1.97075858e-05  2.93718330e-07  2.55780065e-07  2.55843437e-07 
 3.56000000e-02  2.05188199e-03  1.97620355e-05  2.93938128e-07  2.56258057e-07  2.55873930e-07 
 3.57000000e-02  2.05547928e-03  1.98166351e-05  2.93766397e-07  2.55946583e-07  2.55779071e-07 
 3.58000000e-02  2.05908266e-03  1.98713575e-05  2.93983837e-07  2.55860493e-07  2.55944886e-07 
 3.59000000e-02  2.06269104e-03  1.99261314e-05  2.94155244e-07  2.55759922e-07  2.55717236e-07 
 3.60000000e-02  2.06630537e-03  1.99810350e-05  2.94089988e-07  2.56061639e-07  2.55727173e-07 
 3.61000000e-02  2.06992503e-03  2.00360516e-05  2.94336397e-07  2.55773263e-07  2.56220150e-07 
 3.62000000e-02  2.07355056e-03  2.00913873e-05  2.94691214e-07  2.55815395e-07  2.55719234e-07 
 3.63000000e-02  2.07718108e-03  2.01467500e-05  2.94492977e-07  2.55679836e-07  2.55878281e-07 
 3.64000000e-02  2.08081797e-03  2.02025188e-05  2.94860221e-07  2.56061580e-07  2.55938306e-07 
 3.65000000e-02  2.08445945e-03  2.02583106e-05  2.94849569e-07  2.55856307e-07  2.55957434e-07 
 3.66000000e-02  2.08810731e-03  2.03141401e-05  2.95066896e-07  2.55881199e-07  2.55732935e-07 
 3.67000000e-02  2.09176028e-03  2.03704100e-05  2.95112698e-07  2.55823549e-07  2.55746548e-07 
 3.68000000e-02  2.09541942e-03  2.04263616e-05  2.95398176e-07  2.56114325e-07  2.55850324e-07 
 3.69000000e-02  2.09908394e-03  2.04828794e-05  2.95285605e-07  2.55853527e-07  2.55594105e-07 
 3.70000000e-02  2.10275395e-03  2.05395702e-05  2.95679442e-07  2.55996630e-07  2.55874188e-07 
 3.71000000e-02  2.10642966e-03  2.05961313e-05  2.95584069e-07  2.55918405e-07  2.56289095e-07 
 3.72000000e-02  2.11011084e-03  2.06530597e-05  2.95783691e-07  2.55971021e-07  2.55818517e-07 
 3.73000000e-02  2.11379801e-03  2.07096354e-05  2.95831256e-07  2.56015149e-07  2.55759930e-07 
 3.74000000e-02  2.11749046e-03  2.07672063e-05  2.95882129e-07  2.55851566e-07  2.56025096e-07 
 3.75000000e-02  2.12118830e-03  2.08244479e-05  2.96211175e-07  2.56033524e-07  2.55603637e-07 
 3.76000000e-02  2.12489259e-03  2.08820090e-05  2.96258131e-07  2.55900658e-07  2.56283264e-07 
 3.77000000e-02  2.12860214e-03  2.09393730e-05  2.96329436e-07  2.56151840e-07  2.55831706e-07 
 3.78000000e-02  2.13231726e-03  2.09971938e-05  2.96466126e-07  2.55898971e-07  2.55988795e-07 
 3.79000000e-02  2.13603849e-03  2.10551840e-05  2.96785361e-07  2.55775340e-07  2.55908204e-07 
 3.80000000e-02  2.13976508e-03  2.11134552e-05  2.96768813e-07  2.55942425e-07  2.56083243e-07 
 3.81000000e-02  2.14349711e-03  2.11719797e-05  2.96835294e-07  2.56018588e-07  2.55908895e-07 
 3.82000000e-02  2.14723496e-03  2.12303096e-05  2.96708685e-07  2.56013064e-07  2.55641635e-07 
 3.83000000e-02  2.15097908e-03  2.12888061e-05  2.97370326e-07  2.56103877e-07  2.56053594e-07 
 3.84000000e-02  2.15472848e-03  2.13476070e-05  2.97338574e-07  2.55748935e-07  2.55759679e-07 
 3.85000000e-02  2.15848377e-03  2.14069008e-05  2.97332229e-07  2.55852230e-07  2.55848597e-07 
 3.86000000e-02  2.16224492e-03  2.14656715e-05  2.97275731e-07  2.55958975e-07  2.55793702e-07 
 3.87000000e-02  2.16601118e-03  2.15247707e-05  2.97577646e-07  2.55784700e-07  2.56027284e-07 
 3.88000000e-02  2.16978384e-03  2.15844200e-05  2.97864301e-07  2.55880105e-07  2.55599823e-07 
 3.89000000e-02  2.17356190e-03  2.16439341e-05  2.97821659e-07  2.56026492e-07  2.55703090e-07 
 3.90000000e-02  2.17734607e-03  2.17039727e-05  2.98059086e-07  2.55788118e-07  2.55803747e-07 
 3.91000000e-02  2.18113578e-03  2.17637425e-05  2.97865675e-07  2.55778212e-07  2.55954841e-07 
 3.92000000e-02  2.18493088e-03  2.18236664e-05  2.98176350e-07  2.56064368e-07  2.55772845e-07 
 3.93000000e-02  2.18873246e-03  2.18842046e-05  2.98299899e-07  2.55667083e-07  2.56210207e-07 
 3.94000000e-02  2.19253973e-03  2.19442393e-05  2.98673863e-07  2.55796057e-07  2.55691428e-07 
 3.95000000e-02  2.19635252e-03  2.20051948e-05  2.98564538e-07  2.55723272e-07  2.55785232e-07 
 3.96000000e-02  2.20017142e-03  2.20656222e-05  2.99104592e-07  2.55898933e-07  2.56063353e-07 
 3.97000000e-02  2.20399583e-03  2.21269938e-05  2.98974069e-07  2.55936047e-07  2.55863092e-07 
 3.98000000e-02  2.20782661e-03  2.21876389e-05  2.99131802e-07  2.56002956e-07  2.55771948e-07 
 3.99000000e-02  2.21166224e-03  2.22493465e-05  2.99090149e-07  2.56044726e-07  2.55621331e-07 
 4.00000000e-02  2.21550461e-03  2.23104479e-05  2.99141808e-07  2.56077292e-07  2.55744314e-07 
 4.01000000e-02  2.21935230e-03  2.23724500e-05  2.99308272e-07  2.56061165e-07  2.55878639e-07 
 4.02000000e-02  2.22320599e-03  2.24339008e-05  2.99755321e-07  2.55929423e-07  2.55999081e-07 
 4.03000000e-02  2.22706581e-03  2.24960915e-05  2.99712103e-07  2.55663277e-07  2.55968858e-07 
 4.04000000e-02  2.23093155e-03  2.25580528e-05  2.99731172e-07  2.55819703e-07  2.55800208e-07 
 4.05000000e-02  2.23480265e-03  2.26203813e-05  3.00230190e-07  2.55765238e-07  2.55940662e-07 
 4.06000000e-02  2.23868018e-03  2.26825266e-05  3.00429504e-07  2.55939405e-07  2.55864591e-07 
 4.07000000e-02  2.24256328e-03  2.27455183e-05  3.00376401e-07  2.55770913e-07  2.55785442e-07 
 4.08000000e-02  2.24645264e-03  2.28080992e-05  3.00445263e-07  2.55909114e-07  2.55818623e-07 
 4.09000000e-02  2.25034813e-03  2.28708242e-05  3.00478573e-07  2.56156611e-07  2.56126725e-07 
 4.10000000e-02  2.25424853e-03  2.29345707e-05  3.00805915e-07  2.56092932e-07  2.55896986e-07 
 4.11000000e-02  2.25815570e-03  2.29975131e-05  3.00926756e-07  2.55868036e-07  2.56005496e-07 
 4.12000000e-02  2.26206858e-03  2.30612110e-05  3.01095196e-07  2.55816653e-07  2.55980116e-07 
 4.13000000e-02  2.26598710e-03  2.31246601e-05  3.01120642e-07  2.55995876e-07  2.56010387e-07 
 4.14000000e-02  2.26991212e-03  2.31886986e-05  3.01436481e-07  2.55888115e-07  2.55714936e-07 
 4.15000000e-02  2.27384288e-03  2.32525315e-05  3.01277372e-07  2.55871119e-07  2.55720497e-07 
 4.16000000e-02  2.27777953e-03  2.33168448e-05  3.01580638e-07  2.55821269e-07  2.55795855e-07 
 4.17000000e-02  2.28172250e-03  2.33815817e-05  3.01682959e-07  2.56037631e-07  2.56070230e-07 
 4.18000000e-02  2.28567080e-03  2.34458165e-05  3.01820935e-07  2.56135315e-07  2.55825340e-07 
 4.19000000e-02  2.28962528e-03  2.35106220e-05  3.02106447e-07  2.56168358e-07  2.55788621e-07 
 4.20000000e-02  2.29358642e-03  2.35758559e-05  3.02354720e-07  2.55674520e-07  2.55816992e-07 
 4.21000000e-02  2.29755262e-03  2.36406159e-05  3.02183089e-07  2.55758729e-07  2.56148229e-07 
 4.22000000e-02  2.30152542e-03  2.37059708e-05  3.02571332e-07  2.55975862e-07  2.55720913e-07 
 4.23000000e-02  2.30550396e-03  2.37713030e-05  3.02640500e-07  2.55800836e-07  2.55975983e-07 
 4.24000000e-02  2.30948884e-03  2.38370977e-05  3.02608300e-07  2.55868364e-07  2.55787344e-07 
 4.25000000e-02  2.31347946e-03  2.39027534e-05  3.02850522e-07  2.55715968e-07  2.55767271e-07 
 4.26000000e-02  2.31747663e-03  2.39691239e-05  3.02896857e-07  2.55709019e-07  2.56147530e-07 
 4.27000000e-02  2.32147936e-03  2.40349389e-05  3.03158485e-07  2.56260634e-07  2.55998400e-07 
 4.28000000e-02  2.32548842e-03  2.41014553e-05  3.03410058e-07  2.55965210e-07  2.55777155e-07 
 4.29000000e-02  2.32950373e-03  2.41676895e-05  3.03351023e-07  2.55676055e-07  2.55942788e-07 
 4.30000000e-02  2.33352469e-03  2.42345398e-05  3.03637523e-07  2.56010941e-07  2.55967507e-07 
 4.31000000e-02  2.33755229e-03  2.43018114e-05  3.03363554e-07  2.55938669e-07  2.55699067e-07 
 4.32000000e-02  2.34158551e-03  2.43688414e-05  3.03937414e-07  2.55764263e-07  2.56131626e-07 
 4.33000000e-02  2.34562467e-03  2.44358669e-05  3.04074462e-07  2.55950460e-07  2.55792701e-07 
 4.34000000e-02  2.34967047e-03  2.45035439e-05  3.04261173e-07  2.56140992e-07  2.55746610e-07 
 4.35000000e-02  2.35372219e-03  2.45711369e-05  3.04544847e-07  2.56035407e-07  2.55955118e-07 
 4.36000000e-02  2.35778018e-03  2.46388907e-05  3.04516415e-07  2.55749578e-07  2.55668339e-07 
 4.37000000e-02  2.36184391e-03  2.47071534e-05  3.04602115e-07  2.55711754e-07  2.56023322e-07 
 4.38000000e-02  2.36591396e-03  2.47750160e-05  3.04863089e-07  2.55864734e-07  2.55838321e-07 
 4.39000000e-02  2.36999026e-03  2.48435060e-05  3.04906580e-07  2.55917260e-07  2.56132841e-07 
 4.40000000e-02  2.37407261e-03  2.49122927e-05  3.04990704e-07  2.55944919e-07  2.55627727e-07 
 4.41000000e-02  2.37816130e-03  2.49809508e-05  3.05179724e-07  2.55725456e-07  2.55788090e-07 
 4.42000000e-02  2.38225579e-03  2.50497975e-05  3.05705977e-07  2.56157287e-07  2.56148420e-07 
 4.43000000e-02  2.38635699e-03  2.51188334e-05  3.05363496e-07  2.55943370e-07  2.55664524e-07 
 4.44000000e-02  2.39046436e-03  2.51882804e-05  3.05680081e-07  2.55918862e-07  2.56006941e-07 
 4.45000000e-02  2.39457774e-03  2.52578746e-05  3.05908132e-07  2.55815408e-07  2.56160442e-07 
 4.46000000e-02  2.39869739e-03  2.53276109e-05  3.06018951e-07  2.56043482e-07  2.56131357e-07 
 4.47000000e-02  2.40282279e-03  2.53975220e-05  3.06368119e-07  2.55917213e-07  2.55707052e-07 
 4.48000000e-02  2.40695503e-03  2.54677691e-05  3.06117636e-07  2.55737922e-07  2.55963218e-07 
 4.49000000e-02  2.41109340e-03  2.55377078e-05  3.06567562e-07  2.56089416e-07  2.55587445e-07 
 4.50000000e-02  2.41523805e-03  2.56079536e-05  3.06429656e-07  2.55861830e-07  2.55807327e-07 
 4.51000000e-02  2.41938876e-03  2.56788783e-05  3.06812085e-07  2.55739745e-07  2.55901966e-07 
 4.52000000e-02  2.42354619e-03  2.57499762e-05  3.06820594e-07  2.55858527e-07  2.55701592e-07 
 4.53000000e-02  2.42770943e-03  2.58210018e-05  3.07137679e-07  2.55996628e-07  2.55711046e-07 
 4.54000000e-02  2.43187899e-03  2.58921628e-05  3.07476559e-07  2.56109451e-07  2.56081910e-07 
 4.55000000e-02  2.43605496e-03  2.59635844e-05  3.07237434e-07  2.56061569e-07  2.55722198e-07 
 4.56000000e-02  2.44023685e-03  2.60354015e-05  3.07715242e-07  2.55620049e-07  2.55727999e-07 
 4.57000000e-02  2.44442620e-03  2.61069266e-05  3.07846314e-07  2.55830653e-07  2.55860238e-07 
 4.58000000e-02  2.44862088e-03  2.61789300e-05  3.08140810e-07  2.55990502e-07  2.55826287e-07 
 4.59000000e-02  2.45282203e-03  2.62511934e-05  3.08114876e-07  2.55794273e-07  2.56087127e-07 
 4.60000000e-02  2.45702953e-03  2.63235040e-05  3.08324628e-07  2.55985288e-07  2.55758476e-07 
 4.61000000e-02  2.46124341e-03  2.63962616e-05  3.08611243e-07  2.55652401e-07  2.55942269e-07 
 4.62000000e-02  2.46546351e-03  2.64689045e-05  3.08476480e-07  2.55966176e-07  2.56021592e-07 
 4.63000000e-02  2.46969016e-03  2.65420558e-05  3.08593244e-07  2.56068768e-07  2.55852721e-07 
